0.999999995084554,3.91276670797581e-26,4.78236093581449e-09,1.33085505929426e-10
1,7.94889405588129e-41,2.41072447799804e-27,2.60661288423247e-19
1,6.93770855630169e-33,1.12563811497082e-26,3.21088232347383e-18
1,1.12536362649493e-30,3.13990146105422e-23,1.21797478165823e-16
0.999999999896301,2.42418834363867e-27,8.36491296220271e-11,2.00498534467101e-11
1,9.33238315706176e-39,2.36676790646734e-34,8.04845209180405e-22
1,5.99337276148468e-39,2.43193224609152e-29,6.30730139319038e-20
1,2.3895902892649e-39,6.72775283870338e-35,4.25653785649336e-22
1,3.14153439956149e-35,5.38445166640555e-28,5.27333257340885e-19
1,1.29233867294426e-33,1.46327599001988e-32,1.91950733992169e-20
1,4.01828220124984e-36,5.73487066640962e-27,1.04393217312563e-18
1,7.83185054872241e-32,9.13138438247448e-31,1.55154504718548e-19
0.999999999999976,1.52569960371749e-33,1.36031868920481e-16,2.38372852655823e-14
0.999999999999997,1.32545417583182e-33,1.0078079910596e-18,3.35249362369555e-15
1,1.83313440130962e-34,3.42885104690338e-25,7.74264029854313e-18
1,3.48868720234952e-38,9.50023675498196e-26,1.96192429354326e-18
1,8.30798485552646e-38,1.8409300085048e-25,2.76974369386499e-18
1,9.87115603139091e-33,5.27328128913067e-28,1.0802117872961e-18
1,2.74946177214904e-34,3.80411088022895e-28,6.00256767769104e-19
1,4.10170106394936e-34,1.44572372538926e-24,1.47975089900657e-17
0.999999999999856,1.52036239435578e-30,2.11039115211794e-15,1.41460383413932e-13
1,5.91170299392718e-40,7.14791136406951e-25,3.03786246884029e-18
0.999999999999961,1.15083180802815e-28,2.30843745877452e-17,3.8750578832252e-14
1,9.29408787296817e-37,1.50430599707953e-28,2.17225607272935e-19
0.999999999999999,1.29770994757333e-33,1.53329483792305e-20,6.37209876516459e-16
1,1.22669524899516e-36,1.44968558126224e-29,9.12422899492332e-20
1,7.37349445819549e-33,1.06267278916275e-28,5.78378456564286e-19
0.99999517263798,1.23321190200052e-08,4.18532612612445e-06,6.29703775099016e-07
1,2.51371266638648e-35,1.58309554389004e-24,1.14030079052114e-17
1,1.37143407685687e-38,6.22450328427793e-31,1.65311906045828e-20
1,4.06839153774562e-41,5.88843424151954e-27,3.51612022280732e-19
1,4.61801634663089e-37,9.86061197640624e-24,1.58590307776008e-17
1,1.01649254917343e-37,2.97693758571351e-20,3.39202242234076e-16
0.999999999999994,7.08866494092733e-34,4.65367932897157e-18,5.78782858718747e-15
0.999999999884362,3.53402794611322e-29,1.01839037856092e-10,1.3799117691987e-11
1,7.33010012316113e-36,1.35514943038778e-29,1.09742079110816e-19
0.999997805964126,8.93377673755419e-42,2.1939701839059e-06,6.56896731989114e-11
0.999999996782721,4.40107576029762e-11,5.82464476529281e-11,3.11502143924975e-09
0.999999999999999,9.87260339976861e-38,1.20693013412618e-18,1.4912380619434e-15
1,1.11676685132834e-38,1.14513636224912e-20,1.90627771390796e-16
1,1.36349076289189e-30,2.59875768999113e-32,8.44926202393741e-20
0.999999999977187,1.36042172420154e-24,6.96339477835153e-12,1.58495507040842e-11
0.999999999999998,3.77624162016408e-31,4.09772702744485e-20,1.71193637682764e-15
0.999989881562177,2.69543331239483e-20,1.01053919855784e-05,1.3045837485726e-08
0.990301535153844,1.26275159192116e-10,0.00969371233979769,4.75238008313726e-06
0.999999999999999,4.35362804690264e-38,3.49592391466019e-19,8.45068681017935e-16
1,7.81148073519716e-33,1.83742034466e-25,9.36745641560118e-18
0.999969340534825,7.30899415138501e-14,3.04937801948171e-05,1.65684907662097e-07
1,1.71880640743435e-43,8.50054320339746e-21,6.90148760327521e-17
0.999999999997866,4.25280078723588e-23,1.14808655289714e-14,2.12220900942845e-12
1,1.5315967567675e-33,2.61386425220455e-22,1.301680060207e-16
1,1.79355051181847e-32,4.65110953510479e-23,8.67330979544114e-17
1,3.35637307400838e-32,3.90330285263e-31,1.00852796646956e-19
1,4.33856338297816e-36,5.62794018366681e-21,2.45423354706962e-16
1,2.02062936959596e-35,1.7192271125132e-21,1.77212887945164e-16
0.999999999979467,3.22828522664335e-25,7.10821321265487e-12,1.34246671156561e-11
1,7.2177787289994e-34,1.29612694248187e-30,8.48252190916376e-20
0.999999994245394,1.85869351504561e-17,4.0852921110193e-09,1.66931359146417e-09
1,8.36159090646863e-39,2.40075888491375e-25,2.48625977373451e-18
0.999999999999786,4.84333734067099e-34,3.02737612647207e-14,1.83681953021729e-13
1,7.76924346759297e-32,6.26760279767702e-31,1.36299180621456e-19
0.999999999973546,6.32127117830443e-23,4.56977486222304e-12,2.18841707391802e-11
1,4.75615605313661e-35,1.09012642769953e-35,9.73032892340834e-22
0.999999940066623,1.54102311832969e-26,5.96104732162756e-08,3.22904141652009e-10
1,1.40460678549164e-31,8.89557165202794e-29,8.3556020868212e-19
1,9.05785038263613e-36,1.44234794057678e-20,3.82727504980201e-16
1,1.65223321190765e-33,1.84512552117189e-26,3.24027001465668e-18
0.999999999992844,2.60638925300171e-26,1.58690274207108e-12,5.56961664280747e-12
1,6.0123885515247e-34,1.50537351775315e-25,6.42751397237093e-18
1,2.31975593976606e-32,5.44761086791567e-29,5.35937105834789e-19
1,5.95464031395717e-42,2.83772149768115e-30,1.40280511344025e-20
0.999999999999021,6.35036125619318e-22,5.16530605620949e-16,9.77982446469879e-13
1,1.21153177702554e-33,4.59470271408376e-28,7.77247402810195e-19
0.999998673252229,4.2044261300528e-14,1.27989417154891e-06,4.68535571447231e-08
1,9.39247408308203e-31,7.75948587231651e-30,4.87593209056413e-19
1,4.59151111914501e-38,4.89192404057295e-26,1.54706685011939e-18
0.999999999999805,1.79063030728179e-28,1.25684227303443e-15,1.93940325040789e-13
1,6.45993316531968e-33,2.13394476528478e-22,1.40232348556125e-16
1,5.17593709400824e-35,6.39604042967263e-33,8.7077043899363e-21
0.999999999999998,1.12862849989186e-31,1.2655540163663e-19,2.33442157797631e-15
1,5.42204586768979e-34,4.96148355324022e-21,3.73333676186756e-16
1,5.93373237854648e-32,1.40065593030073e-30,1.71627947555906e-19
0.999999999999846,2.06069253300307e-41,8.59862567695882e-14,6.80129152643721e-14
0.999999999999996,1.38556846138168e-38,2.09896998544222e-17,3.96530016434843e-15
1,3.2015357590702e-37,4.56541101839374e-26,1.81695149577638e-18
0.999999999999999,5.75262298816558e-33,1.15316158563943e-20,6.6366557061914e-16
1,1.68786033140948e-32,8.77615471117531e-30,2.67113567977442e-19
