0.999999999999062,9.1147385931728e-32,9.38028542292509e-13,4.31570600288869e-25
1,6.81005839888795e-51,8.04214274010391e-40,1.26286004339959e-42
1,2.68238218728955e-41,1.00530686516746e-38,1.26556804116609e-38
1,1.82093450658279e-38,1.2465942651726e-33,1.40298245161177e-35
0.999999999999998,2.1776185994787e-33,2.32191828260714e-15,1.11282466608463e-26
1,1.75404041350512e-48,4.53769242094866e-50,8.17235124360326e-46
1,8.52800549470305e-49,9.95269050050842e-43,4.73933989115334e-43
1,3.31262071532189e-49,7.05278458041761e-51,2.05329130549886e-46
1,3.12434808098664e-44,1.05341694590163e-40,1.55673038003414e-40
1,5.99727815090021e-42,2.42841136392887e-47,4.95720598610192e-42
1,2.70156815501992e-45,3.25176589796056e-39,2.33053101637001e-40
1,9.56312236450084e-40,1.13710172458837e-44,4.15369078377458e-40
1,2.18346665212392e-41,5.61771815000826e-24,6.63055735191149e-33
1,1.21971026986781e-41,4.26183065475853e-27,3.09759756083337e-34
1,3.35778035377806e-43,1.38682555541511e-36,1.53082737859217e-38
1,1.13749283062908e-47,1.86285934301522e-37,1.57788696143373e-40
1,3.32800573407407e-47,4.9626156859296e-37,3.43533499729732e-40
1,4.47539805160515e-41,1.15300194103612e-40,2.93220059970136e-39
1,4.70373084325061e-43,6.60340454603772e-41,3.76990872458596e-40
1,9.66449820149942e-43,1.15754981451267e-35,5.21466748401498e-38
1,1.14201353890197e-37,3.5864795755902e-22,7.17223112475631e-31
1,1.10990568536833e-49,3.4342901493488e-36,1.01220232439119e-40
1,1.42473864115381e-35,5.39931354058313e-25,3.46275169380846e-31
1,4.029489646162e-46,1.53584631107253e-41,1.39030093408245e-41
1,8.12093846426264e-42,9.28323366221934e-30,2.36792655592089e-35
1,5.53163790526815e-46,5.01261167024791e-43,4.12321694441974e-42
1,3.30059158232167e-41,1.10091442033734e-41,1.08693598011037e-39
0.999999872027682,2.4004863457564e-09,1.25571804593595e-07,2.70656022587025e-14
1,3.4149438894351e-44,1.2593147371852e-35,1.54863507235896e-38
1,2.1529816338228e-48,4.67268790508731e-45,7.94963768226086e-44
1,3.32117537387368e-51,2.96144156095776e-39,1.67724614025916e-42
1,3.4787263956678e-46,1.73075636330295e-34,8.33682529832292e-39
1,1.12740060497347e-46,2.12503299155386e-29,6.41636971344763e-37
1,6.59189451126314e-42,3.9583866373074e-26,6.03844831872377e-34
0.999999999999997,1.22307952627116e-35,2.75990448716924e-15,1.88777481940744e-27
1,5.16473242501768e-45,4.67916186075879e-43,9.5719406321306e-42
0.999999996071133,8.84968231607095e-51,3.92886659946804e-09,7.87160416467452e-30
0.99999999999946,5.38352787747423e-13,1.34570111433189e-15,2.90633282206628e-18
1,1.41887187200886e-46,4.80880221624952e-27,6.3138059746764e-36
1,7.55266030387991e-48,5.1128707756122e-30,1.42906529705548e-37
1,4.33556645726704e-38,8.74622110467714e-47,5.95853738547224e-40
1,4.33982724987333e-30,7.50364358731309e-17,4.9569701943332e-26
1,7.90665697892129e-39,4.4029159944298e-29,5.52288456222095e-34
0.999999886841437,3.11115354142407e-24,1.13158562631765e-07,2.06176726281168e-20
0.990194204935447,1.33489436693955e-11,0.00980579505110588,9.79069775112213e-14
1,4.88326513785371e-47,7.75871172475857e-28,2.09165488023222e-36
1,3.2228568632532e-41,5.996917217395e-37,6.41225746211785e-38
0.999998727305567,4.99176577797443e-16,1.2726944323966e-06,7.7237603727493e-17
1,1.26183847989944e-53,3.03560882984124e-30,1.43230796971066e-39
